DATE;DATE;DOY;"Temperature
(oC)";"Relative Humidity
(%)";"Wind Speed
(m/s)";"Solar Radiation Rs
(w/m2)";"Rain";"Wind Direction
(oC)";"Max. Temperature
(oC)";"Max. Relative Humidity
(%)";"Max.  Wind Speed
(m/s)";"Max. Solar Radiation Rs
(w/m2)";"Min. Temperature
(oC)";"Min. Relative Humidity
(%)";"Min.  Wind Speed
(m/s)";"ETo
(mm)"
19/7/2015;Ιουλ;200;26.6;53.4;1.7;328.9;0.0;163.4;33.1;81.7;4.7;930.7;19.6;32.6;0;3.3
20/7/2015;Ιουλ;201;25.0;57.5;1.5;327.3;0.0;226.4;31.4;78.1;4.5;932.1;18.3;35.8;0;2.9
21/7/2015;Ιουλ;202;26.4;66.9;1.3;309.7;0.0;197.8;34.1;87.5;4.9;894.1;19.1;46.3;0;2.7
22/7/2015;Ιουλ;203;28.6;51.6;2.5;332.9;0.0;87.6;34.8;81.7;6;936;22.4;30.1;0;4.4
23/7/2015;Ιουλ;204;26.9;44.3;2.9;340.0;0.0;104.7;33.9;75.3;5.8;963.9;21.7;23.3;0;5.2
24/7/2015;Ιουλ;205;24.5;67.6;1.4;327.4;0.0;204.6;30.7;90;4.5;935.1;17.9;44.8;0;2.7
25/7/2015;Ιουλ;206;24.9;70.4;1.4;312.1;0.0;205.2;29.9;92.8;3.9;900.9;18.7;56.1;0;2.8
26/7/2015;Ιουλ;207;25.9;64.4;1.2;286.1;0.0;196.9;33;84.5;7.4;894.1;20.1;43.4;0;2.6
27/7/2015;Ιουλ;208;27.3;58.1;1.4;305.3;0.0;217.2;34;83.4;4.5;911.6;20.1;32.4;0;2.8
28/7/2015;Ιουλ;209;27.8;59.2;1.3;309.5;0.0;189.8;34.7;81.5;5.2;898.9;20.6;37.4;0;2.7
29/7/2015;Ιουλ;210;29.4;52.5;1.4;311.2;0.0;220.8;36.4;81.3;4.9;899.9;21.9;26.8;0;2.9
30/7/2015;Ιουλ;211;29.1;56.1;1.3;322.3;0.0;224.6;35.8;81.3;4.5;917.5;22.7;33.7;0;2.8
31/7/2015;Ιουλ;212;28.8;54.2;2.5;305.3;0.6;141.5;36.5;87.1;15;916;22.1;27.2;0;4.4
1/8/2015;Αυγ;213;26.8;63.4;1.7;290.3;0.0;181.8;32.8;87.2;6;915.1;20.4;41.4;0;3.1
2/8/2015;Αυγ;214;27.3;55.8;2.9;317.6;0.0;79.4;32.8;74.9;8.3;935.1;21.8;37.3;0;4.7
3/8/2015;Αυγ;215;27.1;56.9;1.9;317.2;0.0;153.3;32.4;78.9;5.7;920.9;22.1;40;0;3.5
4/8/2015;Αυγ;216;27.6;47.2;2.2;314.6;0.0;141.5;34.9;75.8;6.3;909.7;19.9;23.9;0;4.2
5/8/2015;Αυγ;217;29.2;47.0;2.6;274.1;0.0;104.5;36.3;78.8;7.5;946.3;21.4;27.7;0;4.9
6/8/2015;Αυγ;218;29.9;39.1;3.5;205.2;0.0;89.4;34.8;65.6;9.6;798.8;23.4;24.4;0;6.2
7/8/2015;Αυγ;219;30.0;34.8;5.2;204.3;0.0;50.9;34.4;42.2;10;924.8;26.5;29.1;1.4;8.5
8/8/2015;Αυγ;220;27.5;38.2;4.3;228.0;0.0;48.5;32.5;45.6;8.4;1097.7;24.2;32.9;1.9;7.1
9/8/2015;Αυγ;221;28.2;39.4;2.3;280.9;0.0;120.0;33.5;72.5;5.2;902.8;23.4;24.5;0;4.4
10/8/2015;Αυγ;222;27.2;40.4;2.2;304.9;0.0;158.2;32.4;63.9;6.3;898.5;20.4;26.5;0;4.2
11/8/2015;Αυγ;223;27.3;45.7;2.5;299.6;0.0;184.7;33.6;66.3;8.3;945.3;20.2;23.7;0;4.5
12/8/2015;Αυγ;224;27.0;54.1;1.9;298.3;0.0;195.0;33.4;74.1;5.4;892.1;20.4;33.5;0;3.6
13/8/2015;Αυγ;225;29.0;48.6;1.9;276.9;0.0;182.8;35.5;75.9;5.7;1060.1;23.2;24.7;0;3.7
14/8/2015;Αυγ;226;27.6;50.5;1.5;253.3;0.0;208.4;34;76.3;5.5;935.1;22.1;30.5;0;3.1
15/8/2015;Αυγ;227;27.3;53.9;1.3;279.7;0.0;226.2;33.4;78.9;4.8;858.4;20.7;33.8;0;2.7
16/8/2015;Αυγ;228;26.9;63.7;1.3;282.6;0.0;172.5;32.8;87.1;4.6;860.4;20.8;43.5;0;2.7
17/8/2015;Αυγ;229;25.2;69.9;1.3;242.3;1.4;150.6;32.3;99.2;6.6;1036.6;19.9;41.7;0;2.5
18/8/2015;Αυγ;230;25.6;67.0;1.4;300.7;0.0;162.0;31.7;90.7;5;902.4;19.4;40.4;0;2.6
19/8/2015;Αυγ;231;26.3;60.8;1.4;290.2;0.0;173.6;33.1;86.2;4.5;900.4;19.8;37.5;0;2.8
20/8/2015;Αυγ;232;26.1;61.0;1.7;263.9;0.0;157.3;31.8;85.4;5.5;889.2;19.4;36.3;0;3.1
21/8/2015;Αυγ;233;25.9;54.8;3.2;223.0;0.0;69.5;30.2;67.3;6.8;1028.8;22.5;38.8;1.2;4.9
22/8/2015;Αυγ;234;22.4;72.4;2.5;221.4;8.8;88.7;27.8;97.5;6.1;1057.6;19.2;50.9;0.1;3.5
23/8/2015;Αυγ;235;23.0;58.6;2.6;280.6;0.0;120.7;27.2;74.8;6.1;1006.9;19.3;41.9;0;3.9
24/8/2015;Αυγ;236;23.5;54.7;2.2;293.6;0.0;142.2;28.3;75.9;5.5;896.5;17.1;40.6;0;3.8
25/8/2015;Αυγ;237;24.9;48.8;1.6;288.5;0.0;146.6;31.6;73.3;6;915.1;18;26;0;3.1
26/8/2015;Αυγ;238;25.3;39.8;2.2;294.1;0.0;103.9;32.2;60.7;6.3;902.8;18.1;21;0;4.2
27/8/2015;Αυγ;239;24.1;47.4;1.8;297.9;0.0;164.5;31;66.4;6;914.6;17.7;19.9;0;3.3
28/8/2015;Αυγ;240;23.8;47.7;1.3;297.1;0.0;191.7;31.1;74.7;4.8;918;15.4;25.9;0;2.7
29/8/2015;Αυγ;241;25.2;41.3;1.4;288.9;0.0;194.8;33.9;64.6;5.6;897.5;16.4;18.1;0;3
30/8/2015;Αυγ;242;26.9;45.3;2.1;269.5;0.0;174.7;35.6;69.6;8.8;858.9;19.9;27;0;4.3
31/8/2015;Αυγ;243;26.1;56.0;1.5;274.2;0.0;184.8;32.7;83.7;6.5;862.3;19.3;36.7;0;3
1/9/2015;Σεπ;244;24.5;60.4;1.3;287.9;0.0;223.2;33.2;85.8;5.9;892.6;16.3;24.3;0;2.4
2/9/2015;Σεπ;245;24.5;58.1;1.5;283.2;0.0;213.6;31.7;87.5;4.5;867.2;18.5;36;0;2.9
3/9/2015;Σεπ;246;24.5;64.7;1.2;261.2;0.0;125.4;33.2;88.9;4.8;852.1;16.3;35.6;0;2.4
4/9/2015;Σεπ;247;25.9;62.8;1.1;262.7;0.0;135.8;33.4;89.2;3.5;829.1;18.7;35.9;0;2.3
5/9/2015;Σεπ;248;25.8;64.6;1.0;258.9;0.0;96.8;33;90.2;4.1;828.1;18.4;36.8;0;2.2
6/9/2015;Σεπ;249;26.6;64.4;2.2;254.1;0.0;124.3;35.7;90.6;10.4;909.2;18.9;32.5;0;3.7
7/9/2015;Σεπ;250;25.6;46.3;2.2;227.6;0.0;113.5;29;90.6;4.9;941.9;23;35.9;0;3.9
8/9/2015;Σεπ;251;22.2;47.7;2.1;181.8;0.0;85.1;26.2;69.8;3.8;1172.4;19.3;37.3;0.1;3.6
9/9/2015;Σεπ;252;22.3;39.2;1.7;194.5;0.0;91.1;27.5;50;4;898.5;18;26;0;3.3
10/9/2015;Σεπ;253;23.0;61.8;1.4;168.9;0.0;83.5;27.3;81.3;3.9;1035.2;19.3;47.5;0;2.7
11/9/2015;Σεπ;254;23.8;70.3;1.2;237.4;0.0;190.4;30.2;90.6;5.3;918.5;18.5;47.9;0;2.4
12/9/2015;Σεπ;255;22.9;64.6;2.4;205.4;2.2;108.7;28.1;90.5;5.3;1001;19;43.8;0;3.6
13/9/2015;Σεπ;256;22.2;59.6;1.6;258.2;0.0;152.9;28.7;82.1;4.5;1048.4;15.9;37.7;0;2.9
14/9/2015;Σεπ;257;21.9;59.3;1.2;256.9;0.0;145.4;28.1;81.4;5;828.1;16.6;33.6;0;2.3
15/9/2015;Σεπ;258;21.2;67.0;1.2;251.3;0.0;154.4;26.9;86.5;4.5;813;15.2;44.9;0;2.3
16/9/2015;Σεπ;259;21.7;65.8;1.4;253.2;0.0;141.2;27.6;88.4;4.4;820.8;14.7;44.6;0;2.6
17/9/2015;Σεπ;260;21.7;70.8;1.3;249.0;0.0;211.0;29.2;91.3;4.7;810.1;15.4;45.1;0;2.4
18/9/2015;Σεπ;261;22.6;73.9;1.3;237.2;0.0;229.4;29.3;94.9;4.5;777.8;16.4;54.1;0;2.5
19/9/2015;Σεπ;262;22.6;73.6;1.5;240.2;0.0;204.9;28.4;95.1;5.1;792;17.2;44.4;0;2.5
20/9/2015;Σεπ;263;21.5;72.5;1.1;235.2;0.0;155.1;26.7;93.2;4.2;775.9;15.8;54;0;2.3
21/9/2015;Σεπ;264;21.9;71.0;1.8;184.5;0.0;124.8;27.5;90.7;6.8;805.2;16.6;49.9;0;3
22/9/2015;Σεπ;265;22.4;65.6;2.3;90.9;1.4;70.5;25.1;97.4;6.4;573.7;18.9;49.7;0;3.5
23/9/2015;Σεπ;266;21.8;67.2;0.8;89.1;0.0;121.3;26.7;93.5;4.2;557.1;18.7;48.4;0;1.9
24/9/2015;Σεπ;267;21.2;84.8;1.4;173.6;0.0;149.9;26.5;98.5;5;902.4;17.3;61.7;0;2.4
25/9/2015;Σεπ;268;21.9;85.1;1.1;175.0;0.0;121.9;26.7;96.5;4.8;879.4;17.5;64.8;0;2.2
26/9/2015;Σεπ;269;21.9;84.6;1.3;75.7;0.0;76.7;25.6;98.7;3;394.5;19.4;57.3;0;2.3
27/9/2015;Σεπ;270;22.3;80.2;1.4;193.1;3.6;203.7;27.3;98.5;4.9;856;18.5;58.1;0;2.5
28/9/2015;Σεπ;271;20.0;84.1;2.1;98.7;32.2;113.3;24.4;100;7.9;709;17.3;61.8;0;2.8
29/9/2015;Σεπ;272;18.3;68.8;2.5;58.9;0.0;74.8;20;75.6;4.5;227.1;16.1;63.4;0.7;3.3
30/9/2015;Σεπ;273;16.8;53.9;4.0;219.1;0.0;74.5;20.5;65.8;9.8;782.7;14.3;42.4;1.7;4.6
1/10/2015;Οκτ;274;17.1;53.1;3.1;208.0;0.0;52.6;21.7;65.5;5.6;853;13.9;38.7;0.8;4.1
2/10/2015;Οκτ;275;17.7;55.4;2.0;218.9;0.0;129.6;22.4;70.8;6.8;771;12.8;41.5;0;3.2
3/10/2015;Οκτ;276;17.5;67.0;0.9;222.1;0.0;208.1;23.8;89.3;4;760.3;11.1;43.2;0;1.9
4/10/2015;Οκτ;277;18.1;72.4;0.8;190.1;0.0;175.0;24.3;94.3;4;777.8;11.6;45.8;0;1.8
5/10/2015;Οκτ;278;18.3;80.8;0.8;182.8;0.0;222.6;24.6;97.5;4.3;732.9;12.9;52.2;0;1.8
6/10/2015;Οκτ;279;19.5;76.3;1.2;184.7;0.2;153.4;24.8;98.4;4.9;938;15.7;48.8;0;2.1
7/10/2015;Οκτ;280;19.2;78.7;0.8;144.6;0.0;146.6;23.6;94.3;3.5;812;15.6;56.1;0;1.8
8/10/2015;Οκτ;281;17.5;79.0;1.6;73.9;2.2;80.2;19.6;94.9;4.5;495.1;16.3;65.6;0;2.4
9/10/2015;Οκτ;282;17.4;75.7;0.6;107.4;0.0;141.9;21.2;91.3;3.4;782.2;14.3;56.5;0;1.6
10/10/2015;Οκτ;283;16.4;85.7;0.7;45.6;7.0;98.0;18.8;100;4.9;301.8;14.8;66.4;0;1.6
11/10/2015;Οκτ;284;16.6;95.2;1.0;28.6;21.4;72.6;17.8;100;6.2;370.1;14.8;84.1;0;1.8
12/10/2015;Οκτ;285;18.5;89.6;1.1;144.0;3.4;205.6;23.9;100;4.6;775.9;15.1;71.1;0;2
13/10/2015;Οκτ;286;17.3;78.8;0.9;158.6;0.0;101.5;21.1;97.6;2.5;902.4;14.9;62;0;1.8
14/10/2015;Οκτ;287;15.7;77.1;1.1;163.5;0.0;150.2;19.9;95.7;3.4;743.7;12.4;54.1;0;1.9
15/10/2015;Οκτ;288;16.1;77.0;1.0;184.6;0.0;110.8;21.6;96.2;3.2;691.9;12;49.8;0;1.9
16/10/2015;Οκτ;289;15.5;74.0;1.3;129.4;0.0;121.8;19.6;97.2;7;673.8;10.2;53.1;0;2.1
17/10/2015;Οκτ;290;16.5;76.2;0.7;172.4;0.0;179.7;22.2;95.9;3.6;777.4;11.4;52.9;0;1.6
18/10/2015;Οκτ;291;16.5;85.7;0.3;39.7;0.0;145.3;19.2;96.3;1.8;185.5;13.3;71.3;0;1.3
19/10/2015;Οκτ;292;17.3;85.4;0.9;100.6;0.0;207.6;20.7;97.1;3.9;710;15.2;62.8;0;1.7
20/10/2015;Οκτ;293;17.7;90.8;1.1;118.6;0.8;161.7;22;100;4.6;829.6;13.9;73.1;0;1.9
21/10/2015;Οκτ;294;16.1;86.7;0.8;29.8;2.6;50.3;17.7;100;2.1;186;14.5;73.4;0;1.6
22/10/2015;Οκτ;295;13.3;83.4;2.3;15.8;30.0;74.3;14.8;100;5.5;90.8;11.7;67.5;1.1;2.4
23/10/2015;Οκτ;296;14.3;69.1;4.9;41.8;4.9;76.3;15.7;78.7;7.2;280.8;11.5;63.7;2.4;4.1
24/10/2015;Οκτ;297;12.9;67.5;3.4;75.7;9.3;55.7;16.6;84.3;7;407.2;10.3;54.1;0.4;3.4
25/10/2015;Οκτ;298;11.8;70.0;0.7;175.3;0.0;193.8;18.7;89.3;4;671.4;6.4;40;0;1.4
26/10/2015;Οκτ;299;11.7;78.3;0.5;169.1;0.0;214.4;19.4;96.3;3.1;715.3;5.6;49.3;0;1.3
27/10/2015;Οκτ;300;12.7;72.3;1.6;152.4;0.0;97.0;18.2;93.3;6.5;734.9;7.6;47;0;2.2
28/10/2015;Οκτ;301;12.1;61.3;3.1;175.9;0.0;75.9;16.7;87.5;8.4;650.9;8.8;29.4;0;3.2
29/10/2015;Οκτ;302;12.6;57.8;1.9;161.1;0.0;59.2;17;70.8;5;654.8;8.8;41.9;0.1;2.6
30/10/2015;Οκτ;303;13.9;60.9;3.9;149.5;0.0;55.0;18;71.9;7.8;707.5;10;48.8;0.4;4
31/10/2015;Οκτ;304;12.7;55.1;6.2;148.4;0.0;57.5;15.4;73.6;10.7;634.8;10.6;43.6;2.6;4.9
1/11/2015;Νοε;305;12.7;52.0;4.1;169.8;0.0;56.3;16.3;62.2;10;640.6;9.7;41.3;0.4;4.2
2/11/2015;Νοε;306;11.6;58.7;1.3;168.2;0.0;209.8;17.8;82.7;4.1;635.8;6.6;39.2;0;2.1
3/11/2015;Νοε;307;11.1;69.2;0.6;148.9;0.0;173.9;20.1;91.1;3.2;760.3;4;37.9;0;1.3
4/11/2015;Νοε;308;11.8;56.7;0.6;165.1;0.0;194.1;20.8;84.1;3.7;624.5;5.1;24.4;0;1.3
5/11/2015;Νοε;309;11.8;69.4;0.6;157.1;0.0;164.4;19.2;97.2;3.1;600.1;4.5;42.9;0;1.4
6/11/2015;Νοε;310;11.4;77.7;0.7;152.7;0.0;224.2;18.1;99.6;3.3;595.2;4.8;43.5;0;1.3
7/11/2015;Νοε;311;11.0;81.0;0.7;141.3;0.0;177.1;18;99.8;3.9;565.4;5.8;53.2;0;1.3
8/11/2015;Νοε;312;11.5;80.3;0.7;133.7;0.0;175.0;18.6;97.1;3.9;557.6;5.5;51;0;1.3
9/11/2015;Νοε;313;12.0;80.8;0.5;155.8;0.0;172.8;19.9;96.8;2.6;658.7;5.8;54.5;0;1.2
10/11/2015;Νοε;314;14.0;78.0;0.6;111.2;0.0;164.2;21.5;97.7;4;629.4;7.7;46.7;0;1.3
11/11/2015;Νοε;315;14.0;81.8;0.4;140.9;0.0;158.2;22;99.6;2.7;593.3;7.1;51.3;0;1.1
12/11/2015;Νοε;316;14.5;79.2;0.5;137.5;0.0;152.1;22.7;96.2;3.2;551.8;8.9;47.5;0;1.2
13/11/2015;Νοε;317;14.3;79.3;0.3;135.7;0.0;176.5;22;98;2.1;545.4;7.3;53.9;0;1
14/11/2015;Νοε;318;13.2;89.3;0.5;120.1;0.0;163.5;18.8;100;2.9;599.1;8.8;72.5;0;1.1
15/11/2015;Νοε;319;10.8;86.2;0.3;69.5;0.0;195.8;17.2;100;2.6;423.3;5.7;52.3;0;0.9
16/11/2015;Νοε;320;11.1;81.5;0.3;114.0;0.0;198.4;19.5;97.9;2.2;527.4;6;51.1;0;0.9
17/11/2015;Νοε;321;11.4;82.6;0.6;123.0;0.0;164.5;17.4;99.8;2.8;519.1;6.3;56;0;1.1
18/11/2015;Νοε;322;11.9;89.8;0.5;111.8;0.0;201.8;18;100;3.4;506.4;6.9;66.7;0;1
19/11/2015;Νοε;323;11.2;92.2;0.4;114.6;0.0;114.7;17.9;100;2.1;550.3;6.3;70.7;0;0.9
20/11/2015;Νοε;324;11.8;90.5;0.8;73.3;0.0;256.2;16.9;100;4.7;478.5;8;75.3;0;1.1
21/11/2015;Νοε;325;13.3;89.2;0.8;71.3;0.0;215.8;18.9;98.8;4.7;568.9;9.2;70.7;0;1.2
22/11/2015;Νοε;326;17.9;79.0;3.4;110.6;0.0;176.6;22.5;97.7;11.7;579.1;11.9;55.2;0;3.3
23/11/2015;Νοε;327;17.2;90.9;1.1;36.2;0.0;144.3;19.7;100;7.4;235.8;14.2;75.2;0;1.5
24/11/2015;Νοε;328;16.3;93.5;0.6;100.3;0.0;123.4;20.6;100;2.7;593.8;13;68.8;0;1.1
25/11/2015;Νοε;329;16.0;90.4;1.4;102.0;22.1;144.1;20;100;8.2;588.4;12.8;62.8;0;1.6
26/11/2015;Νοε;330;13.7;90.0;1.4;109.8;16.1;128.7;17.1;100;4.8;608.4;11.3;71.1;0;1.5
27/11/2015;Νοε;331;13.6;94.0;3.2;13.6;57.1;110.4;16.8;100;10.4;125;10.8;81.6;0;2.3
28/11/2015;Νοε;332;11.7;92.9;1.0;73.3;20.9;139.9;14.6;100;4.6;584;9.5;77.5;0;1.1
29/11/2015;Νοε;333;9.8;84.3;0.9;121.0;6.8;121.6;14.9;98.2;5.8;536.1;6.3;54.3;0;1.1
30/11/2015;Νοε;334;6.9;81.1;0.7;102.0;0.0;182.8;13.6;95;4.9;533.2;3.1;53.9;0;1
1/12/2015;Δεκ;335;8.3;82.2;0.3;85.7;0.0;166.2;14.3;95.1;1.5;665.5;3.6;56.5;0;0.7
2/12/2015;Δεκ;336;11.0;74.0;0.5;97.6;0.0;167.1;17.3;90.7;2.6;576.7;6.1;49.9;0;1
3/12/2015;Δεκ;337;10.2;81.4;0.4;49.8;0.0;112.2;12.8;93;2.4;572.3;7.9;64.8;0;0.7
4/12/2015;Δεκ;338;10.2;85.5;0.4;76.2;0.0;77.2;14.2;97.3;2.3;504.9;6.5;65.1;0;0.7
5/12/2015;Δεκ;339;9.4;85.9;0.3;95.7;0.0;70.2;13.7;98;1.4;582.5;5.8;69.1;0;0.6
6/12/2015;Δεκ;340;8.0;93.2;0.2;104.4;0.0;130.9;14.2;100;2.2;481.5;3.7;74.1;0;0.5
7/12/2015;Δεκ;341;7.7;90.4;0.1;105.3;0.0;157.8;14.8;100;0.9;507.8;2.7;54.8;0;0.5
8/12/2015;Δεκ;342;9.9;76.4;1.0;112.4;0.0;184.3;16.3;94.9;4.1;505.4;6;46.2;0;1.3
9/12/2015;Δεκ;343;9.5;68.1;1.6;108.2;0.0;150.6;13.4;86.4;2.8;492.7;5.7;57.9;0;1.7
10/12/2015;Δεκ;344;9.0;62.5;1.7;72.3;0.0;133.5;12.6;81.7;3.8;571.3;5.1;53.5;0.1;1.9
11/12/2015;Δεκ;345;7.7;60.8;2.4;20.8;0.0;119.5;9.1;64.9;4.5;102.1;6.7;56.6;0.2;2.1
12/12/2015;Δεκ;346;6.6;64.8;0.6;107.0;0.0;186.5;11.5;82.9;3.2;484.9;1.9;41.9;0;1
13/12/2015;Δεκ;347;5.2;76.3;0.3;105.7;0.0;155.8;12.5;92.2;2.1;481.5;0.2;49.6;0;0.6
14/12/2015;Δεκ;348;5.4;84.9;0.1;95.7;0.0;193.1;12.1;98.2;1;498.1;0.2;59.1;0;0.4
15/12/2015;Δεκ;349;6.5;78.5;0.4;95.4;0.0;165.0;12.6;94.4;2.4;480;1.9;54.9;0;0.7
16/12/2015;Δεκ;350;7.7;68.3;3.0;50.6;0.0;73.0;10.3;86.8;6.4;420.4;3.9;49.2;0;2.4
17/12/2015;Δεκ;351;7.7;57.4;4.3;103.4;0.0;89.5;10.1;74.9;7.7;513.7;6;44.8;1.6;3.2
18/12/2015;Δεκ;352;4.6;62.0;0.6;111.4;0.0;252.7;11;78.8;3.2;505.4;-0.4;36.1;0;1
19/12/2015;Δεκ;353;3.9;71.2;0.3;109.3;0.0;251.1;11.8;88;2.1;494.6;-1.5;38.9;0;0.7
20/12/2015;Δεκ;354;5.4;79.9;0.4;106.0;0.0;189.0;12.6;96.4;2.5;480;-0.5;54.4;0;0.7
21/12/2015;Δεκ;355;5.9;84.3;0.2;104.3;0.0;201.1;13.7;97.7;2.2;475.1;0.8;56.3;0;0.5
22/12/2015;Δεκ;356;6.7;80.2;0.1;106.5;0.0;209.9;15.3;98.5;1.7;486.8;1.1;44.9;0;0.5
23/12/2015;Δεκ;357;8.0;73.9;0.2;103.7;0.0;231.8;15.6;89.9;1.5;473.6;1.6;44.5;0;0.6
24/12/2015;Δεκ;358;8.3;76.7;0.2;104.8;0.0;170.4;16.4;91.2;1.7;474.6;3.1;49.7;0;0.6
25/12/2015;Δεκ;359;8.6;78.0;0.4;102.8;0.0;193.7;16.2;94.4;2.9;521;4.1;49.9;0;0.8
26/12/2015;Δεκ;360;8.6;79.0;0.7;101.6;0.0;222.0;15.2;95.4;3.7;465.3;3.6;52.8;0;1
27/12/2015;Δεκ;361;7.8;76.8;0.2;105.6;0.0;213.1;15.9;92.2;2.3;477.5;1.7;45.8;0;0.6
28/12/2015;Δεκ;362;8.2;80.3;0.6;105.2;0.0;210.3;16.1;99.2;3.2;476.1;2.8;51.5;0;0.9
29/12/2015;Δεκ;363;7.7;84.6;1.6;97.4;0.0;141.5;14.4;99.9;8.7;458.5;0.9;64.8;0;1.5
30/12/2015;Δεκ;364;3.2;49.1;5.4;48.6;0.0;63.0;7.8;80.7;10.2;468.8;-1.6;30.7;1;3.6
31/12/2015;Δεκ;365;-1.7;40.1;5.0;112.6;0.0;73.7;1.2;48;7.8;508.3;-3.7;29;1.7;2.7
